DocId,Namespace,Type,Member,linux,osx,win
"M:System.Security.Principal.NTAccount.op_Equality(System.Security.Principal.NTAccount,System.Security.Principal.NTAccount)",System.Security.Principal,NTAccount,"op_Equality(NTAccount, NTAccount)",X,X,
"M:System.Security.Principal.NTAccount.op_Inequality(System.Security.Principal.NTAccount,System.Security.Principal.NTAccount)",System.Security.Principal,NTAccount,"op_Inequality(NTAccount, NTAccount)",X,X,
M:System.Security.Principal.NTAccount.ToString,System.Security.Principal,NTAccount,ToString(),X,X,
M:System.Security.Principal.NTAccount.Translate(System.Type),System.Security.Principal,NTAccount,Translate(Type),X,X,
"M:System.Security.Principal.SecurityIdentifier.#ctor(System.Byte[],System.Int32)",System.Security.Principal,SecurityIdentifier,".ctor(Byte[], Int32)",X,X,
M:System.Security.Principal.SecurityIdentifier.#ctor(System.IntPtr),System.Security.Principal,SecurityIdentifier,.ctor(IntPtr),X,X,
M:System.Security.Principal.SecurityIdentifier.#ctor(System.String),System.Security.Principal,SecurityIdentifier,.ctor(String),X,X,
"M:System.Security.Principal.SecurityIdentifier.#ctor(System.Security.Principal.WellKnownSidType,System.Security.Principal.SecurityIdentifier)",System.Security.Principal,SecurityIdentifier,".ctor(WellKnownSidType, SecurityIdentifier)",X,X,
M:System.Security.Principal.SecurityIdentifier.CompareTo(System.Security.Principal.SecurityIdentifier),System.Security.Principal,SecurityIdentifier,CompareTo(SecurityIdentifier),X,X,
M:System.Security.Principal.SecurityIdentifier.Equals(System.Object),System.Security.Principal,SecurityIdentifier,Equals(Object),X,X,
M:System.Security.Principal.SecurityIdentifier.Equals(System.Security.Principal.SecurityIdentifier),System.Security.Principal,SecurityIdentifier,Equals(SecurityIdentifier),X,X,
M:System.Security.Principal.SecurityIdentifier.get_AccountDomainSid,System.Security.Principal,SecurityIdentifier,get_AccountDomainSid(),X,X,
M:System.Security.Principal.SecurityIdentifier.get_BinaryLength,System.Security.Principal,SecurityIdentifier,get_BinaryLength(),X,X,
M:System.Security.Principal.SecurityIdentifier.get_Value,System.Security.Principal,SecurityIdentifier,get_Value(),X,X,
"M:System.Security.Principal.SecurityIdentifier.GetBinaryForm(System.Byte[],System.Int32)",System.Security.Principal,SecurityIdentifier,"GetBinaryForm(Byte[], Int32)",X,X,
M:System.Security.Principal.SecurityIdentifier.GetHashCode,System.Security.Principal,SecurityIdentifier,GetHashCode(),X,X,
M:System.Security.Principal.SecurityIdentifier.IsAccountSid,System.Security.Principal,SecurityIdentifier,IsAccountSid(),X,X,
M:System.Security.Principal.SecurityIdentifier.IsEqualDomainSid(System.Security.Principal.SecurityIdentifier),System.Security.Principal,SecurityIdentifier,IsEqualDomainSid(SecurityIdentifier),X,X,
M:System.Security.Principal.SecurityIdentifier.IsValidTargetType(System.Type),System.Security.Principal,SecurityIdentifier,IsValidTargetType(Type),X,X,
M:System.Security.Principal.SecurityIdentifier.IsWellKnown(System.Security.Principal.WellKnownSidType),System.Security.Principal,SecurityIdentifier,IsWellKnown(WellKnownSidType),X,X,
"M:System.Security.Principal.SecurityIdentifier.op_Equality(System.Security.Principal.SecurityIdentifier,System.Security.Principal.SecurityIdentifier)",System.Security.Principal,SecurityIdentifier,"op_Equality(SecurityIdentifier, SecurityIdentifier)",X,X,
"M:System.Security.Principal.SecurityIdentifier.op_Inequality(System.Security.Principal.SecurityIdentifier,System.Security.Principal.SecurityIdentifier)",System.Security.Principal,SecurityIdentifier,"op_Inequality(SecurityIdentifier, SecurityIdentifier)",X,X,
M:System.Security.Principal.SecurityIdentifier.ToString,System.Security.Principal,SecurityIdentifier,ToString(),X,X,
M:System.Security.Principal.SecurityIdentifier.Translate(System.Type),System.Security.Principal,SecurityIdentifier,Translate(Type),X,X,
M:System.Security.Principal.WindowsIdentity.#ctor(System.IntPtr),System.Security.Principal,WindowsIdentity,.ctor(IntPtr),X,X,
"M:System.Security.Principal.WindowsIdentity.#ctor(System.IntPtr,System.String)",System.Security.Principal,WindowsIdentity,".ctor(IntPtr, String)",X,X,
"M:System.Security.Principal.WindowsIdentity.#ctor(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",System.Security.Principal,WindowsIdentity,".ctor(SerializationInfo, StreamingContext)",X,X,X
M:System.Security.Principal.WindowsIdentity.#ctor(System.String),System.Security.Principal,WindowsIdentity,.ctor(String),X,X,
M:System.Security.Principal.WindowsIdentity.Clone,System.Security.Principal,WindowsIdentity,Clone(),X,X,
M:System.Security.Principal.WindowsIdentity.Dispose,System.Security.Principal,WindowsIdentity,Dispose(),X,X,
M:System.Security.Principal.WindowsIdentity.Dispose(System.Boolean),System.Security.Principal,WindowsIdentity,Dispose(Boolean),X,X,
M:System.Security.Principal.WindowsIdentity.get_AccessToken,System.Security.Principal,WindowsIdentity,get_AccessToken(),X,X,
M:System.Security.Principal.WindowsIdentity.get_AuthenticationType,System.Security.Principal,WindowsIdentity,get_AuthenticationType(),X,X,
M:System.Security.Principal.WindowsIdentity.get_Claims,System.Security.Principal,WindowsIdentity,get_Claims(),X,X,
M:System.Security.Principal.WindowsIdentity.get_Groups,System.Security.Principal,WindowsIdentity,get_Groups(),X,X,
M:System.Security.Principal.WindowsIdentity.get_ImpersonationLevel,System.Security.Principal,WindowsIdentity,get_ImpersonationLevel(),X,X,
M:System.Security.Principal.WindowsIdentity.get_IsAnonymous,System.Security.Principal,WindowsIdentity,get_IsAnonymous(),X,X,
M:System.Security.Principal.WindowsIdentity.get_IsAuthenticated,System.Security.Principal,WindowsIdentity,get_IsAuthenticated(),X,X,
M:System.Security.Principal.WindowsIdentity.get_IsGuest,System.Security.Principal,WindowsIdentity,get_IsGuest(),X,X,
M:System.Security.Principal.WindowsIdentity.get_IsSystem,System.Security.Principal,WindowsIdentity,get_IsSystem(),X,X,
M:System.Security.Principal.WindowsIdentity.get_Name,System.Security.Principal,WindowsIdentity,get_Name(),X,X,
M:System.Security.Principal.WindowsIdentity.get_Owner,System.Security.Principal,WindowsIdentity,get_Owner(),X,X,
M:System.Security.Principal.WindowsIdentity.get_Token,System.Security.Principal,WindowsIdentity,get_Token(),X,X,
M:System.Security.Principal.WindowsIdentity.get_User,System.Security.Principal,WindowsIdentity,get_User(),X,X,
M:System.Security.Principal.WindowsIdentity.GetAnonymous,System.Security.Principal,WindowsIdentity,GetAnonymous(),X,X,
M:System.Security.Principal.WindowsIdentity.GetCurrent,System.Security.Principal,WindowsIdentity,GetCurrent(),X,X,
M:System.Security.Principal.WindowsIdentity.GetCurrent(System.Boolean),System.Security.Principal,WindowsIdentity,GetCurrent(Boolean),X,X,
M:System.Security.Principal.WindowsIdentity.GetCurrent(System.Security.Principal.TokenAccessLevels),System.Security.Principal,WindowsIdentity,GetCurrent(TokenAccessLevels),X,X,
"M:System.Security.Principal.WindowsIdentity.RunImpersonated(Microsoft.Win32.SafeHandles.SafeAccessTokenHandle,System.Action)",System.Security.Principal,WindowsIdentity,"RunImpersonated(SafeAccessTokenHandle, Action)",X,X,
"M:System.Security.Principal.WindowsIdentity.RunImpersonated``1(Microsoft.Win32.SafeHandles.SafeAccessTokenHandle,System.Func{``0})",System.Security.Principal,WindowsIdentity,"RunImpersonated<T>(SafeAccessTokenHandle, Func<T>)",X,X,
M:System.Security.Principal.WindowsIdentity.System#Runtime#Serialization#IDeserializationCallback#OnDeserialization(System.Object),System.Security.Principal,WindowsIdentity,System.Runtime.Serialization.IDeserializationCallback.OnDeserialization(Object),X,X,X
"M:System.Security.Principal.WindowsIdentity.System#Runtime#Serialization#ISerializable#GetObjectData(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",System.Security.Principal,WindowsIdentity,"System.Runtime.Serialization.ISerializable.GetObjectData(SerializationInfo, StreamingContext)",X,X,X
M:System.Security.Principal.WindowsPrincipal.#ctor(System.Security.Principal.WindowsIdentity),System.Security.Principal,WindowsPrincipal,.ctor(WindowsIdentity),X,X,
M:System.Security.Principal.WindowsPrincipal.get_Identity,System.Security.Principal,WindowsPrincipal,get_Identity(),X,X,
M:System.Security.Principal.WindowsPrincipal.IsInRole(System.Int32),System.Security.Principal,WindowsPrincipal,IsInRole(Int32),X,X,
M:System.Security.Principal.WindowsPrincipal.IsInRole(System.Security.Principal.SecurityIdentifier),System.Security.Principal,WindowsPrincipal,IsInRole(SecurityIdentifier),X,X,
M:System.Security.Principal.WindowsPrincipal.IsInRole(System.String),System.Security.Principal,WindowsPrincipal,IsInRole(String),X,X,
M:System.Security.Principal.WindowsPrincipal.IsInRole(System.Security.Principal.WindowsBuiltInRole),System.Security.Principal,WindowsPrincipal,IsInRole(WindowsBuiltInRole),X,X,
"M:System.Text.RegularExpressions.Regex.#ctor(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",System.Text.RegularExpressions,Regex,".ctor(SerializationInfo, StreamingContext)",X,X,X
"M:System.Text.RegularExpressions.Regex.System#Runtime#Serialization#ISerializable#GetObjectData(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",System.Text.RegularExpressions,Regex,"System.Runtime.Serialization.ISerializable.GetObjectData(SerializationInfo, StreamingContext)",X,X,X
"M:System.Threading.CompressedStack.GetObjectData(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",System.Threading,CompressedStack,"GetObjectData(SerializationInfo, StreamingContext)",X,X,X
"M:System.Threading.EventWaitHandle.#ctor(System.Boolean,System.Threading.EventResetMode,System.String)",System.Threading,EventWaitHandle,".ctor(Boolean, EventResetMode, String)",X,X,
"M:System.Threading.EventWaitHandle.#ctor(System.Boolean,System.Threading.EventResetMode,System.String,System.Boolean@)",System.Threading,EventWaitHandle,".ctor(Boolean, EventResetMode, String, Boolean)",X,X,
M:System.Threading.EventWaitHandle.OpenExisting(System.String),System.Threading,EventWaitHandle,OpenExisting(String),X,X,
"M:System.Threading.EventWaitHandle.TryOpenExisting(System.String,System.Threading.EventWaitHandle@)",System.Threading,EventWaitHandle,"TryOpenExisting(String, EventWaitHandle)",X,X,
"M:System.Threading.ExecutionContext.GetObjectData(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",System.Threading,ExecutionContext,"GetObjectData(SerializationInfo, StreamingContext)",X,X,X
"M:System.Threading.Semaphore.#ctor(System.Int32,System.Int32,System.String)",System.Threading,Semaphore,".ctor(Int32, Int32, String)",X,X,
"M:System.Threading.Semaphore.#ctor(System.Int32,System.Int32,System.String,System.Boolean@)",System.Threading,Semaphore,".ctor(Int32, Int32, String, Boolean)",X,X,
M:System.Threading.Semaphore.OpenExisting(System.String),System.Threading,Semaphore,OpenExisting(String),X,X,
"M:System.Threading.Semaphore.TryOpenExisting(System.String,System.Threading.Semaphore@)",System.Threading,Semaphore,"TryOpenExisting(String, Semaphore)",X,X,
M:System.Threading.Thread.Abort,System.Threading,Thread,Abort(),X,X,X
M:System.Threading.Thread.Abort(System.Object),System.Threading,Thread,Abort(Object),X,X,X
M:System.Threading.Thread.ResetAbort,System.Threading,Thread,ResetAbort(),X,X,X
M:System.Threading.Thread.Resume,System.Threading,Thread,Resume(),X,X,X
M:System.Threading.Thread.SetApartmentState(System.Threading.ApartmentState),System.Threading,Thread,SetApartmentState(ApartmentState),X,X,
M:System.Threading.Thread.Suspend,System.Threading,Thread,Suspend(),X,X,X
M:System.Threading.ThreadPoolBoundHandle.BindHandle(System.Runtime.InteropServices.SafeHandle),System.Threading,ThreadPoolBoundHandle,BindHandle(SafeHandle),X,X,
"M:System.Threading.WaitHandle.SignalAndWait(System.Threading.WaitHandle,System.Threading.WaitHandle)",System.Threading,WaitHandle,"SignalAndWait(WaitHandle, WaitHandle)",X,X,
"M:System.Threading.WaitHandle.SignalAndWait(System.Threading.WaitHandle,System.Threading.WaitHandle,System.Int32,System.Boolean)",System.Threading,WaitHandle,"SignalAndWait(WaitHandle, WaitHandle, Int32, Boolean)",X,X,
"M:System.Threading.WaitHandle.SignalAndWait(System.Threading.WaitHandle,System.Threading.WaitHandle,System.TimeSpan,System.Boolean)",System.Threading,WaitHandle,"SignalAndWait(WaitHandle, WaitHandle, TimeSpan, Boolean)",X,X,
"M:System.Transactions.Transaction.System#Runtime#Serialization#ISerializable#GetObjectData(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",System.Transactions,Transaction,"System.Runtime.Serialization.ISerializable.GetObjectData(SerializationInfo, StreamingContext)",X,X,X
M:System.Transactions.TransactionInterop.GetDtcTransaction(System.Transactions.Transaction),System.Transactions,TransactionInterop,GetDtcTransaction(Transaction),X,X,X
"M:System.Transactions.TransactionInterop.GetExportCookie(System.Transactions.Transaction,System.Byte[])",System.Transactions,TransactionInterop,"GetExportCookie(Transaction, Byte[])",X,X,X
M:System.Transactions.TransactionInterop.GetTransactionFromDtcTransaction(System.Transactions.IDtcTransaction),System.Transactions,TransactionInterop,GetTransactionFromDtcTransaction(IDtcTransaction),X,X,X
M:System.Transactions.TransactionInterop.GetTransactionFromExportCookie(System.Byte[]),System.Transactions,TransactionInterop,GetTransactionFromExportCookie(Byte[]),X,X,X
M:System.Transactions.TransactionInterop.GetTransactionFromTransmitterPropagationToken(System.Byte[]),System.Transactions,TransactionInterop,GetTransactionFromTransmitterPropagationToken(Byte[]),X,X,X
M:System.Transactions.TransactionInterop.GetTransmitterPropagationToken(System.Transactions.Transaction),System.Transactions,TransactionInterop,GetTransmitterPropagationToken(Transaction),X,X,X
M:System.Transactions.TransactionInterop.GetWhereabouts,System.Transactions,TransactionInterop,GetWhereabouts(),X,X,X
"M:System.Xml.XmlDictionaryReader.CreateMtomReader(System.Byte[],System.Int32,System.Int32,System.Text.Encoding,System.Xml.XmlDictionaryReaderQuotas)",System.Xml,XmlDictionaryReader,"CreateMtomReader(Byte[], Int32, Int32, Encoding, XmlDictionaryReaderQuotas)",X,X,X
"M:System.Xml.XmlDictionaryReader.CreateMtomReader(System.Byte[],System.Int32,System.Int32,System.Text.Encoding[],System.String,System.Xml.XmlDictionaryReaderQuotas)",System.Xml,XmlDictionaryReader,"CreateMtomReader(Byte[], Int32, Int32, Encoding[], String, XmlDictionaryReaderQuotas)",X,X,X
"M:System.Xml.XmlDictionaryReader.CreateMtomReader(System.Byte[],System.Int32,System.Int32,System.Text.Encoding[],System.String,System.Xml.XmlDictionaryReaderQuotas,System.Int32,System.Xml.OnXmlDictionaryReaderClose)",System.Xml,XmlDictionaryReader,"CreateMtomReader(Byte[], Int32, Int32, Encoding[], String, XmlDictionaryReaderQuotas, Int32, OnXmlDictionaryReaderClose)",X,X,X
"M:System.Xml.XmlDictionaryReader.CreateMtomReader(System.Byte[],System.Int32,System.Int32,System.Text.Encoding[],System.Xml.XmlDictionaryReaderQuotas)",System.Xml,XmlDictionaryReader,"CreateMtomReader(Byte[], Int32, Int32, Encoding[], XmlDictionaryReaderQuotas)",X,X,X
"M:System.Xml.XmlDictionaryReader.CreateMtomReader(System.IO.Stream,System.Text.Encoding,System.Xml.XmlDictionaryReaderQuotas)",System.Xml,XmlDictionaryReader,"CreateMtomReader(Stream, Encoding, XmlDictionaryReaderQuotas)",X,X,X
"M:System.Xml.XmlDictionaryReader.CreateMtomReader(System.IO.Stream,System.Text.Encoding[],System.String,System.Xml.XmlDictionaryReaderQuotas)",System.Xml,XmlDictionaryReader,"CreateMtomReader(Stream, Encoding[], String, XmlDictionaryReaderQuotas)",X,X,X
"M:System.Xml.XmlDictionaryReader.CreateMtomReader(System.IO.Stream,System.Text.Encoding[],System.String,System.Xml.XmlDictionaryReaderQuotas,System.Int32,System.Xml.OnXmlDictionaryReaderClose)",System.Xml,XmlDictionaryReader,"CreateMtomReader(Stream, Encoding[], String, XmlDictionaryReaderQuotas, Int32, OnXmlDictionaryReaderClose)",X,X,X
"M:System.Xml.XmlDictionaryReader.CreateMtomReader(System.IO.Stream,System.Text.Encoding[],System.Xml.XmlDictionaryReaderQuotas)",System.Xml,XmlDictionaryReader,"CreateMtomReader(Stream, Encoding[], XmlDictionaryReaderQuotas)",X,X,X
